Name,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,
183 Moonlight Blue,35.517,41.359,46.376,51.049,53.907,56.441,61.783,67.156,68.308,67.455,67.548,69.999,72.372,71.586,68.551,66.689,66.237,65.877,63.782,60.225,56.113,52.891,49.403,45.295,40.423,35.002,29.941,25.5,21.385,17.242,13.145,9.314,6.238,3.951,2.512,1.631,1.139,0.807,0.557,0.367,0.242,0.172,0.132,0.116,0.114,0.129,0.162,0.219,0.285,0.343,0.355,0.314,0.262,0.239,0.252,0.319,0.499,0.919,1.706,3.025,,
184 Cosmetic Peach,53.97,53.985,54.125,54.207,54.221,54.284,54.21,54.103,53.939,53.641,53.618,53.59,53.611,53.586,53.991,54.292,54.59,54.818,55.204,55.81,56.37,56.889,57.112,57.688,57.907,58.203,58.359,58.751,59.127,59.774,60.586,61.222,61.461,61.494,61.609,61.784,62.273,62.864,63.72,64.432,64.745,64.511,64.436,64.081,64.081,64.374,64.888,66.188,67.261,68.578,69.794,70.716,71.491,72.393,73.014,73.659,74.16,74.386,74.427,74.441,,
186 Cosmetic Silver Rose,60.78,61.206,61.507,61.889,61.882,62.035,61.908,62.026,61.902,61.522,61.27,60.952,60.676,60.282,59.738,59.388,58.986,58.594,58.221,57.544,57.145,56.662,56.341,55.958,55.34,55.019,54.941,55.01,55.189,55.393,55.884,56.364,57.394,58.759,60.542,62.582,64.122,65.535,66.743,67.747,68.424,68.76,69.454,69.937,70.604,71.141,71.775,72.27,72.502,72.734,72.943,72.964,73.29,73.647,73.863,74.212,74.422,74.436,74.279,74.335,,
187 Cosmetic Rouge,48.752,48.166,47.717,47.506,47.186,46.972,47.097,47.385,47.476,47.692,48.33,48.991,49.526,50.371,51.532,52.523,52.948,53.295,53.744,53.986,54.105,54.057,53.979,54.145,54.215,54.334,54.219,53.978,53.447,52.624,51.621,50.687,50.578,51.944,54.497,57.709,60.698,63.063,64.809,66.227,67.206,67.7,68.344,68.342,68.288,68.281,68.564,68.898,69.288,69.775,69.83,69.872,69.729,69.886,69.887,70.187,70.621,71.048,71.248,71.486,,
188 Cosmetic Highlight,59.938,60.15,60.17,60.135,60.111,60.311,60.293,60.302,60.169,59.86,59.748,59.492,59.545,59.28,58.904,58.859,59.089,59.237,59.322,59.246,59.639,60.435,61.173,61.916,62.412,62.946,63.407,64.216,65.37,66.584,68.075,69.499,70.563,71.328,71.861,72.259,72.529,72.818,73.247,73.443,73.419,73.405,73.583,73.407,73.634,74.118,74.481,74.827,74.941,75.1,75.026,74.85,74.755,75.131,75.227,75.644,75.991,76.114,76.317,76.386,,
189 Cosmetic Silver Moss,53.388,51.958,50.758,49.692,48.789,48.259,48.12,48.625,49.412,50.214,51.607,53.315,55.498,58.153,60.925,63.772,65.741,67.224,68.345,68.766,68.993,69.082,69.116,69.271,69.394,69.783,69.916,69.867,69.917,69.925,70.024,70.08,70.222,70.505,70.592,70.919,70.474,70.371,70.106,69.686,69.255,69.326,69.969,70.11,70.223,70.471,70.309,70.301,70.097,70.008,69.5,68.297,66.636,65.29,64.899,65.363,66.961,69.246,71.262,72.922,,
191 Cosmetic Aqua Blue,62.207,63.221,63.601,64.171,64.502,64.871,65.162,65.549,65.837,66.029,66.077,66.44,66.698,66.932,67.106,67.201,67.425,67.551,67.688,67.504,67.882,68.027,67.915,67.895,67.865,67.855,67.762,67.616,67.409,67.099,66.941,66.464,65.962,65.453,65.107,64.665,64.274,63.474,62.332,60.617,59.175,58.45,58.793,58.816,58.805,58.81,58.7,58.747,58.524,58.222,57.01,53.814,49.061,45.658,44.495,45.34,49.159,55.052,60.718,64.903,,
192 Flesh Pink,52.273,54.708,54.657,53.157,53.119,54.04,53.43,50.221,46.808,44.523,42.714,40.155,36.388,32.811,29.866,27.716,25.798,23.888,21.941,20.138,18.47,17.182,16.131,15.536,15.625,16.328,17.11,17.725,17.71,16.852,15.645,15.032,15.983,19.789,27.487,39.02,51.031,61.737,70.453,77.027,81.987,85.262,87.025,87.754,87.635,87.599,87.121,87.188,87.346,87.747,88.652,89.022,89.398,89.457,89.148,88.705,88.233,88.154,88.22,88.491,,
194 Surprise Pink,49.162,50.68,52.044,53.981,55.752,56.781,57.582,59.03,60.821,61.057,60.387,60.021,60.392,60.21,58.691,56.216,53.78,51.805,49.519,46.214,42.039,37.438,33.096,29.27,25.695,22.547,19.881,17.477,15.244,13.238,11.686,10.692,10.468,10.931,11.97,13.48,15.384,17.556,19.869,21.509,22.353,22.257,21.685,21.089,21.245,22.818,26.29,31.916,39.287,47.819,56.281,63.856,69.551,73.656,76.842,79.174,81.292,83.507,85.915,88.107,,
195 Zenith Blue,15.531,18.929,22.689,27.378,32.078,37.43,43.335,47.664,48.889,48.877,48.006,46.19,43.909,41.163,37.37,32.913,28.421,24.053,19.481,15.303,12.001,9.358,6.95,4.707,2.888,1.677,1.009,0.666,0.487,0.36,0.24,0.132,0.062,0.029,0.015,0.012,0.01,0.012,0.019,0.022,0.019,0.015,0.01,0.01,0.01,0.01,0.013,0.035,0.132,0.501,1.488,3.197,4.905,6.272,7.74,9.826,13.711,20.797,30.482,40.722,,
196 True Blue,56.295,59.297,63.948,68.162,68.657,69.473,72.835,76.138,77.613,75.229,72.964,73.682,75.731,76.392,73.511,69.768,68.528,67.652,67.373,64.661,60.656,56.282,52.266,48.889,44.933,41.143,36.523,32.488,29.945,27.585,25.148,21.907,18.381,14.918,12.422,11.098,10.845,11.209,11.724,11.572,10.834,9.744,8.559,7.68,7.266,7.714,9.332,12.252,16.428,21.191,24.831,25.847,24.218,23.178,24.103,27.665,35.059,44.425,53.09,60.331,,
197 Alice Blue,35.888,39.251,41.462,43.807,46.057,48.207,50.838,52.533,53.339,53.99,53.989,53.001,51.665,50.546,48.65,45.486,41.989,39.267,36.152,31.984,27.343,23.023,19.43,16.568,14.155,12.091,10.156,8.086,6.049,4.183,2.959,2.307,2.19,2.493,3.182,4.219,5.384,6.42,6.87,6.632,6.017,5.385,4.836,4.404,4.195,4.337,4.869,5.752,6.769,7.513,7.4,6.29,4.909,4.271,4.262,5.17,7.674,12.2,18.197,25.047,,
198 Palace Blue,11.37,13.791,15.869,17.763,19.513,21.072,22.265,22.384,21.185,19.58,17.724,15.437,13.292,11.467,9.769,8.185,6.814,5.685,4.755,4.021,3.44,2.944,2.476,2.058,1.698,1.42,1.227,1.105,1.042,0.958,0.818,0.628,0.462,0.352,0.305,0.302,0.333,0.392,0.443,0.429,0.346,0.254,0.184,0.142,0.124,0.137,0.196,0.355,0.663,1.139,1.597,1.718,1.424,1.097,0.981,1.134,1.806,3.649,7.414,13.169,,
199 Regal Blue,31.437,38.181,42.73,47.193,52.102,54.892,57.101,59.855,62.332,60.881,57.602,55.058,53.096,49.91,44.986,39.814,34.971,30.532,25.87,21.059,16.488,12.297,8.821,6.3,4.569,3.43,2.583,1.838,1.176,0.686,0.392,0.255,0.21,0.231,0.324,0.543,0.942,1.632,2.547,3.278,3.472,3.207,2.756,2.335,2.123,2.234,2.824,4.179,6.554,9.911,13.472,15.647,15.532,14.532,14.242,15.268,18.508,25.037,34.301,43.998,,
200 Double C T Blue,45.896,50.03,53.96,56.189,56.942,58.624,61.089,62.931,63.759,64.377,64.342,63.744,62.645,61.775,60.84,59.121,56.055,52.229,48.408,44.8,40.546,35.041,28.932,23.631,19.584,16.725,14.629,12.563,10.366,8.249,6.711,5.94,6.015,6.849,8.19,9.819,11.152,11.656,11.1,9.78,8.376,7.382,6.902,6.803,6.951,7.406,8.134,8.96,9.638,9.841,9.358,8.18,6.76,5.895,5.711,6.211,7.965,11.401,16.291,21.916,,
201 Full C T Blue,62.901,65.673,67.194,68.801,71.503,73.28,73.337,72.947,74.55,77.132,78.087,76.73,74.496,73.965,74.558,75.088,73.841,70.594,67.448,64.596,61.836,58.457,54.102,49.429,45.324,41.995,38.904,35.658,31.928,27.973,24.783,23.163,23.425,25.302,28.154,30.952,32.68,32.577,31.143,28.414,25.904,24.199,23.332,23.09,23.277,23.77,24.67,25.378,25.913,25.68,24.383,21.795,18.61,16.636,16.23,17.527,21.656,28.51,36.485,43.912,,
202 Half C T Blue,75.455,79.245,78.612,77.206,79.112,82.805,83.914,81.959,80.904,82.59,85.186,85.868,83.527,81.485,80.957,82.428,83.99,82.838,80.219,76.946,74.722,73.206,72.31,70.047,67.055,63.655,60.525,57.633,54.994,52.245,49.893,48.588,48.611,49.632,51.396,52.997,54.147,54.162,53.153,50.506,47.806,45.846,44.723,43.948,43.818,44.113,45.08,46.049,46.732,46.383,44.487,40.309,35.128,32.051,31.181,32.64,37.854,45.862,54.092,61.004,,
203 Quarter C T Blue,80.346,81.618,83.723,85.074,85.002,84.8,84.973,85.392,86.292,86.433,86.352,86.902,87.144,87.265,86.347,85.676,85.027,84.761,85.476,85.526,84.707,82.969,80.677,78.268,76.94,76.325,76.019,75.041,73.079,69.727,66.058,63.371,62.547,63.406,65.228,67.28,68.653,69.412,69.091,67.535,66.018,64.6,63.344,62.119,61.321,60.896,61.364,61.818,62.476,62.513,61.528,58.248,54.097,51.962,51.8,54.024,59.265,65.177,69.933,73.503,,
204 Full C T Orange,16.015,17.015,17.876,18.563,18.744,18.383,17.926,17.726,17.799,17.923,18.199,18.839,19.952,21.836,24.13,26.688,29.209,31.432,33.853,36.252,38.708,41.091,43.116,44.404,45.436,46.214,47.266,48.501,50.198,52.531,54.91,57.003,58.744,60.271,61.968,64.189,66.762,69.963,74.156,77.818,81.338,83.731,85.479,86.923,88.041,88.294,88.467,88.027,87.511,87.178,86.822,86.955,87.381,88.4,89.482,90.933,92.023,92.675,92.869,92.403,,
205 Half C T Orange,38.537,39.937,40.743,41.115,41.32,41.466,41.389,40.815,40.109,39.61,39.911,41.347,43.267,45.368,47.094,48.63,50.602,52.928,56.168,59.31,61.815,62.934,63.158,62.992,63.471,64.843,66.721,68.906,71.024,72.649,73.366,73.836,73.803,74.353,76.016,77.995,80.222,82.718,85.144,86.698,87.981,88.243,87.965,88.121,88.447,88.482,89.317,90.033,90.71,91.088,91.674,91.961,91.764,91.748,91.786,91.994,92.225,92.21,92.65,92.735,,
206 Quarter C T Orange,56.791,57.924,58.835,59.032,58.957,58.852,58.824,58.565,58.529,58.299,58.268,58.916,60.191,62.035,63.908,65.49,66.852,68.078,69.949,71.662,73.35,74.78,75.952,76.015,75.975,76.039,76.419,77.319,78.68,80.371,81.545,82.4,82.803,82.633,83.137,83.559,84.422,85.901,87.841,89.203,90.616,91.358,91.085,90.752,90.312,89.158,89.061,89.207,89.43,90.331,91.305,92.189,92.984,93.412,93.354,93.215,92.802,92.22,91.603,91.19,,
207 Full C T Orange 3nd,8.239,8.353,8.462,8.632,8.701,8.742,8.811,8.748,8.659,8.597,8.784,9.348,10.08,10.829,11.655,12.765,14.178,15.692,17.086,18.159,19.212,20.429,21.778,22.985,23.829,24.251,24.504,25.181,26.092,27.522,29.274,30.606,31.465,32.415,34.105,36.389,38.497,40.471,41.794,41.97,41.931,42.069,42.641,43.099,43.545,44.091,44.854,45.869,46.741,47.306,47.027,45.327,42.289,40.515,40.699,43.381,49.172,56.482,63.237,68.532,,
208 Full C T Orange 6nd,4.14,4.236,4.295,4.366,4.496,4.625,4.686,4.651,4.617,4.666,4.785,5.019,5.375,5.824,6.361,6.992,7.679,8.39,9.137,9.876,10.588,11.209,11.801,12.31,12.714,12.838,12.774,12.804,12.954,13.574,14.545,15.339,15.73,15.936,16.366,17.132,18.219,19.606,20.689,21.146,21.108,20.714,20.433,20.214,20.354,21.229,22.935,25.424,27.978,29.971,30.68,29.492,26.958,25.393,25.567,27.904,33.411,41.713,50.606,58.327,,
209 0 3nd,47.185,46.735,46.661,47.919,49.613,50.086,49.004,48.212,48.768,50.162,50.348,49.262,47.636,46.605,46.67,47.387,47.975,47.723,47.217,46.795,46.92,47.623,48.822,49.759,50.321,50.353,50.068,49.993,50.132,50.664,51.406,51.694,51.652,51.325,51.424,51.709,52.076,52.132,51.37,49.687,47.9,46.511,45.74,45.442,45.578,46.679,48.296,50.371,51.852,52.231,50.779,47.06,42.492,40.397,40.08,42.336,48.069,55.834,63.365,69.553,,
210 0 6nd,21.664,22.161,22.594,22.985,23.246,23.576,24.071,24.403,24.28,23.677,23.066,22.8,22.681,22.208,21.497,20.963,20.781,20.989,21.301,21.453,21.537,21.804,22.443,23.402,24.335,24.745,24.398,24.06,23.925,24.415,25.499,26.463,26.881,26.614,26.064,25.62,25.345,25.145,24.557,23.428,22.212,21.194,20.481,20.004,19.811,20.171,21.055,22.448,23.751,24.495,23.848,21.476,18.285,16.565,16.302,17.85,22.37,29.715,38.222,46.463,,
211 0 9nd,10.587,10.977,11.217,11.556,11.842,12.25,12.667,12.763,12.507,12.262,12.153,11.994,11.573,11.079,10.758,10.618,10.514,10.464,10.479,10.552,10.757,11.08,11.602,12.231,12.776,12.94,12.64,12.367,12.328,12.785,13.607,14.297,14.466,14.106,13.671,13.34,13.278,13.229,12.952,12.164,11.271,10.509,10.003,9.658,9.556,9.815,10.479,11.49,12.546,13.213,13.056,11.767,9.991,9.053,9.008,10.204,13.527,19.425,26.98,34.884,,
212 L C T Yellow Y1,43.095,49.828,51.161,51.493,52.841,53.985,53.874,53.355,54.202,57.249,61.145,64.774,68.008,70.816,74.462,78.737,82.888,84.825,84.758,83.444,82.627,82.654,84.134,86.103,87.487,87.933,86.866,86.301,85.828,86.135,87.423,88.777,89.891,89.894,89.694,89.038,88.47,88.042,88.198,88.269,89.107,89.399,89.92,90.114,90.07,90.064,89.983,90.118,90.153,90.044,90.491,90.635,90.629,90.701,90.768,90.699,90.629,90.66,90.614,90.276,,
213 White Flame Green,44.582,50.673,53.647,53.605,53.085,53.381,54.325,55.331,57.333,59.995,62.646,65.747,69.788,75.067,80.996,85.467,86.807,86.127,86.061,87.501,90.228,91.766,91.175,88.663,86.781,86.022,86.732,88.691,89.448,88.385,85.925,82.838,80.617,79.136,79.216,79.548,79.377,78.126,75.385,71.341,67.827,65.321,64.154,63.688,63.669,64.068,64.644,64.857,64.604,63.584,61.228,56.998,51.915,48.215,46.959,48.405,53.173,60.216,67.135,72.68,,
217 Blue Diffusion,58.126,58.252,58.497,58.64,58.766,58.892,59.075,59.082,59.312,59.486,59.383,59.529,59.641,59.565,59.674,59.793,59.891,59.786,59.919,59.917,60.066,59.972,59.87,59.888,59.852,59.787,59.674,59.914,59.79,59.89,60.067,59.952,59.885,59.746,59.834,60.267,60.323,60.324,60.509,60.694,60.68,60.644,60.709,60.567,60.729,60.873,61.264,61.783,62.363,62.917,63.476,63.861,63.964,64.402,64.436,64.5,64.807,64.903,64.813,65.097,,
218 Eighth C T Blue,85.642,83.551,84.735,88.133,90.286,88.76,85.918,84.915,87.372,90.469,91.337,89.859,87.776,86.903,87.467,88.953,89.723,89.272,88.396,87.422,86.815,86.619,86.404,85.671,85.169,84.567,83.887,83.537,82.445,80.509,78.327,76.417,75.586,75.531,76.462,77.791,79.296,80.448,80.895,80.104,79.19,78.089,76.651,75.372,74.573,74.404,74.791,75.812,76.767,77.268,76.152,72.961,68.896,67.105,66.554,68.235,72.303,76.603,79.355,81.334,,
219 Lee Fluorescent Green,25.377,23.326,21.535,20.183,19.316,18.871,19.013,20.023,21.768,23.864,26.268,30.015,35.792,43.113,50.691,57.683,63.622,66.997,66.529,63.195,60.094,58.115,56.209,52.454,47.265,41.839,37.461,34.46,32.287,30.341,28.135,25.01,21.471,17.739,14.777,12.756,11.937,12.207,13.191,14.048,14.274,13.558,12.217,10.68,9.498,9.144,9.982,12.51,17.071,23.613,31.254,37.7,41.009,42.394,44.086,46.816,51.846,59.971,68.802,75.695,,
221 Blue Frost,55.968,56.667,56.74,56.821,56.864,56.93,56.9,56.941,56.964,56.96,56.892,56.956,57.027,56.938,57.121,57.12,57.004,56.942,57.017,56.955,57.103,57.053,56.91,56.948,56.763,56.778,56.696,56.747,56.784,56.757,56.842,56.786,56.704,56.598,56.732,57.011,57.08,57.287,57.569,57.825,57.896,57.764,57.946,57.956,57.912,58.303,58.851,59.376,59.949,60.87,61.386,61.825,62.282,62.721,62.817,62.93,63.298,63.456,63.368,63.669,,
223 Eighth C T Orange,70.444,69.63,69.7,71.212,72.762,72.852,71.32,69.594,69.589,71.023,72.331,73.041,72.983,72.216,72.27,73.834,76.25,78.671,80.057,80.037,79.368,78.781,78.859,79.943,82.041,83.983,84.899,85.111,84.2,83.222,82.707,82.822,83.791,85.4,87.417,89.283,90.393,90.471,89.781,88.703,87.968,86.851,86.756,87.171,88.324,89.275,90.655,91.852,92.175,91.95,91.578,90.593,89.323,88.231,87.509,87.19,87.22,87.822,88.627,89.526,,
224 Daylight Blue Frost,43.222,44.953,46.27,47.147,47.82,48.317,48.951,49.588,49.697,49.732,49.411,49.086,48.681,48.114,47.291,46.352,45.056,43.603,42.072,40.131,38.087,35.679,33.144,30.957,29.238,28.056,26.991,25.913,24.591,23.291,22.39,21.943,22.025,22.461,23.175,23.942,24.291,24.144,23.448,22.287,21.109,20.365,20.055,19.889,20.074,20.57,21.228,21.808,22.11,21.92,20.992,19.264,17.617,16.916,16.903,18.164,20.84,24.551,28.681,32.699,,
225 Neutral Density Frost,29.149,29.465,29.834,30.192,30.597,31.056,31.453,32.036,32.697,33.385,34.182,35.024,35.778,36.462,37.112,37.741,38.292,38.826,39.196,39.335,39.444,39.246,38.956,38.589,38.206,37.756,37.202,36.747,36.393,36.054,35.87,35.698,35.636,35.617,35.746,36.103,36.173,36.348,36.711,37.026,37.313,37.521,37.945,38.199,38.688,39.537,40.569,41.752,43.112,44.6,46.055,47.525,49.426,51.355,53.436,55.783,57.936,60.147,61.717,63.248,,
226 Lee U V,59.312,72.559,78.558,84.037,87.524,86.847,86.709,89.09,90.21,88.74,87.472,88.834,91.05,90.387,88.573,87.987,89.559,90.961,91.033,89.552,88.415,88.826,90.458,91.415,91.261,89.905,88.674,89.145,90.065,91.328,91.717,91.11,90.112,89.127,89.052,89.991,91.075,91.587,91.777,90.77,90.307,89.403,89.465,89.918,90.666,91.235,91.504,91.506,91.048,90.251,89.813,89.903,89.782,90.18,90.521,91.11,91.281,91.388,91.231,90.865,,
230 Super Correction L C T Yellow,13.243,14.972,16.513,17.816,18.398,18.641,19.242,20.432,21.896,23.025,23.782,24.954,26.674,28.962,31.633,34.415,36.921,39.022,40.498,40.986,40.915,40.655,40.305,39.833,39.376,38.937,38.485,38.538,38.547,38.519,38.457,38.436,38.658,39.44,40.955,42.864,44.523,46.144,47.23,47.465,47.218,46.67,46.437,46.53,47.13,48.332,50.088,52.301,54.179,55.846,56.717,56.405,54.864,53.588,54.056,56.339,60.929,67.594,74.281,79.694,,
232 Super Correction W F Green,4.301,6.36,8.178,9.783,10.852,11.327,11.775,12.501,13.444,14.249,14.753,15.457,16.58,18.295,20.748,23.698,26.817,29.586,31.69,32.846,33.453,33.71,33.652,33.653,33.748,34.071,34.253,34.613,34.611,34.333,33.931,33.668,34.117,35.71,38.944,42.908,46.905,50.327,52.509,53.397,54.015,54.829,56.157,57.576,58.684,59.43,59.812,60.362,60.399,59.95,58.775,55.885,50.963,46.526,44.347,44.949,48.636,55.297,62.066,67.831,,
236 H M I To Tungsten,12.911,14.592,16.233,17.177,17.492,17.822,18.343,19.313,20.641,21.814,22.48,22.988,24.443,27.174,30.501,33.8,37.038,40.022,42.2,43.26,43.621,43.954,44.18,44.182,43.886,43.99,45.02,46.713,48.546,50.261,51.535,52.894,54.808,57.548,60.704,64.114,67.26,70.741,74.77,79.041,82.579,84.872,85.573,85.486,85.652,86.088,87.655,89.605,91.22,91.481,91.016,89.84,88.173,87.589,87.331,88.21,89.194,90.379,91.363,91.653,,
237 C I D To Tungsten,12.418,13.344,14.226,14.776,14.765,14.597,14.732,15.472,16.486,17.346,17.963,18.469,19.678,22.218,25.903,29.93,33.489,36.209,37.795,37.881,36.659,34.867,33.265,32.407,32.032,32.184,32.403,32.246,31.23,29.417,26.899,25.119,25.265,28.385,34.865,44.597,55.004,64.673,71.394,74.767,76.295,77.291,78.749,80.597,82.43,83.741,83.953,84.129,83.698,83.67,84.413,85.646,86.936,88.231,88.706,88.927,88.362,87.792,87.603,87.4,,
238 C S I To Tungsten,19.23,19.865,20.02,20,20.097,20.218,20.343,21.155,22.471,23.736,24.76,25.677,27.437,30.526,34.737,39.01,42.374,44.67,46.104,46.419,45.078,42.198,38.841,36.198,34.476,33.427,32.206,29.862,26.439,22.632,19.238,16.982,16.626,18.472,22.736,29.232,36.263,43.3,49.65,54.912,58.729,60.654,61.326,61.404,61.688,62.507,64.242,66.614,68.934,70.558,71.478,72.006,72.27,73.295,74.928,77.752,80.996,84.051,86.876,88.355,,
239 Polariser,35.673,36.752,37.82,38.773,39.564,40.512,41.368,41.876,42.879,43.566,44.472,45.515,46.306,46.591,46.633,46.482,46.843,47.02,47.094,46.977,47.212,47.778,48.466,49.186,49.425,49.31,48.802,48.183,47.673,47.034,46.446,45.754,44.8,44.372,44.978,44.147,43.245,42.218,43.081,43.425,42.229,41.805,41.624,42.046,43.023,44.192,44.939,45.537,45.978,46.197,46.44,46.596,46.997,47.503,48.413,49.373,50.652,52.13,53.552,54.848,,
241 Lee Fluorescent 5700 Kelvin,35.551,37.76,39.621,39.613,39.009,39.841,41.357,41.864,41.267,41.366,42.901,45.071,47.1,49.297,51.443,53.92,56.074,57.836,59.031,59.959,59.749,57.489,53.749,50.092,47.287,45.521,43.61,39.898,34.218,27.99,22.875,19.978,19.351,20.503,22.623,24.728,25.411,24.556,22.413,19.833,17.813,16.62,16.059,15.944,16.254,16.896,17.765,18.7,19.251,19.131,17.987,15.843,13.606,12.602,12.748,14.508,18.396,24.237,30.812,37.363,,
242 Lee Fluorescent 4300 Kelvin,30.813,31.634,32.498,33.205,33.373,33.238,33.606,34.579,35.293,35.191,36.089,38.251,41.579,44.919,47.199,49.201,52.358,56.462,60.282,62.363,62.352,61.231,60.268,59.851,59.179,58.102,56.213,53.096,48.776,44.053,39.392,35.976,34.188,33.738,33.964,34.043,33.291,31.555,28.938,25.969,23.498,21.995,21.123,20.794,20.832,21.274,22.008,22.775,23.197,22.871,21.451,19.194,16.83,15.962,16.232,18.445,23.109,29.942,37.5,44.513,,
243 Lee Fluorescent 3600 Kelvin,35.818,36.625,36.843,36.272,36.348,37.423,37.899,36.988,36.383,37.426,39.725,42.277,44.316,46.775,49.932,54.267,58.361,62.265,66.114,69.624,71.94,72.139,71.391,70.741,71.38,72.689,72.191,68.946,64.066,58.921,54.728,52.487,51.641,51.844,51.879,50.985,48.887,46.073,42.901,39.446,36.625,34.784,33.627,32.813,32.555,32.789,33.569,34.337,34.841,34.272,32.353,28.804,25.333,23.974,24.278,27.2,33.082,40.728,48.689,55.752,,
244 Lee Plus Green,39.205,39.473,39.451,39.421,39.509,39.505,39.328,39.146,39.285,39.98,41.225,43.345,46.22,49.758,53.533,57.455,61.267,65.63,69.977,73.89,76.661,78.875,80.741,82.516,84.1,84.812,84.559,83.485,82.902,82.032,81.509,81.148,79.783,78.011,76.193,74.087,72.015,70.052,67.875,64.759,62.302,60.406,58.937,57.486,56.843,56.543,57.116,57.693,58.144,57.501,54.851,49.879,44.456,42.531,42.786,46.484,53.434,61.467,68.613,73.983,,
245 Half Plus Green,58.576,58.148,58.37,58.227,58.887,59.478,59.051,57.55,57.29,59.084,61.693,63.383,63.865,64.678,67.686,72.069,76.327,78.629,79.643,80.612,82.719,85.228,86.97,87.843,87.605,87.741,88.029,88.129,87.76,86.887,85.74,85.569,85.686,85.989,86.037,84.648,81.922,78.89,75.583,73.311,72.184,72.634,73.562,74.224,74.291,74.054,73.035,72.106,71.034,69.577,67.296,63.397,59.415,58.155,58.966,62.669,68.768,74.547,78.597,81.183,,
246 Quarter Plus Green,68.903,68.191,70.295,71.514,69.685,68.089,69.666,72.261,71.7,69.375,69.45,72.815,76.544,77.25,75.906,76.418,79.488,83.763,85.919,85.256,83.581,83.865,85.76,88.43,89.647,88.978,87.346,86.324,86.543,87.759,88.532,88.548,87.68,86.034,85.133,84.413,83.847,83.602,82.789,81.424,80.405,80.172,79.744,79.688,79.748,79.613,79.689,79.697,79.358,78.625,77.189,74.148,70.465,69.563,70.224,73.083,77.733,81.738,84.28,85.229,,
247 Lee Minus Green,70.336,68.816,68.074,67.731,67.278,66.392,66.085,66.733,67.509,68.085,68.288,68.904,69.899,71.018,71.413,70.92,69.467,67.78,66.105,63.478,59.879,55.433,50.872,47.612,45.682,45.12,44.437,43.072,41.103,38.939,37.523,37.966,40.233,44.786,50.941,58.13,64.478,70.854,76.258,80.846,84.391,86.683,87.701,87.232,86.744,86.588,86.831,87.828,89.432,90.745,91.528,91.794,90.67,89.744,89.002,88.377,88.669,89.088,90.277,91.295,,
248 Half Minus Green,71.781,70.143,70.603,70.954,69.663,68.88,70.107,71.844,72.261,72.28,73.787,76.312,78.105,78.955,79.384,80.567,81.099,80.902,79.524,77.622,75.632,73.402,70.793,69.078,68.19,67.688,66.436,63.26,58.469,53.155,48.829,47.547,49.862,55.498,63.263,70.548,75.516,78.814,81.489,83.765,85.843,87.457,88.297,88.005,87.687,87.481,87.795,88.672,90.206,91.757,93.04,93.08,92.695,91.623,90.54,89.859,89.835,90.269,91.052,92.084,,
249 Quarter Minus Green,81.538,81.138,80.324,79.267,79.393,80.464,81.634,81.47,80.189,79.872,81.532,84.748,86.818,86.593,84.728,83.635,84.023,85.867,87.548,87.294,84.521,81.044,78.155,77.293,77.848,79.454,79.753,77.997,74.41,69.898,66.313,65.155,66.845,70.901,76.271,81.591,84.823,86.603,87.109,87.093,87.244,87.75,88.748,89.466,90.542,91.359,91.808,91.828,91.867,91.538,91.469,91.437,91.103,91.185,91.301,91.214,91.08,90.776,90.704,90.359,,
269 Lee Heat Shield,90.29,90.908,90.235,89.392,90.05,91.552,92.133,91.265,89.776,89.342,90.85,92.775,93.186,92.102,89.949,88.878,89.417,91.612,93.751,94.234,93.028,91.025,89.402,89.056,90.491,92.479,94.24,94.76,93.591,91.753,89.864,88.617,88.533,90.437,92.173,94.111,95.165,94.992,93.944,92.211,90.669,89.372,89.095,89.843,90.952,92.524,94.104,95.161,95.22,94.664,93.869,92.251,90.503,89.74,89.318,89.055,89.726,90.713,91.929,92.976,,
278 Eighth Plus Green,79.768,79.611,77.383,77.253,80.172,81.802,79.593,77.199,77.989,81.066,83.327,82.086,79.915,79.914,82.897,86.302,87.71,86.142,84.326,84.298,86.485,89.66,91.272,90.553,88.453,86.513,86.223,87.548,89.483,90.872,91.313,90.223,88.548,87.782,87.118,87.13,87.32,87.382,87.012,86.044,85.54,85.337,85.297,85.397,85.492,85.913,86.006,85.986,85.543,84.865,83.506,81.153,78.408,77.845,77.995,79.725,82.577,85.031,86.417,86.925,,
279 Eighth Minus Green,83.005,83.755,85.011,84.406,83.919,84.248,84.407,84.437,84.809,86.276,87.418,86.691,85.636,85.939,88.237,90.424,90.574,88.26,85.836,84.918,86.162,88.118,88.666,86.989,84.622,82.695,82.157,82.394,82.631,81.716,79.889,77.734,77.192,78.854,81.552,85.325,88.763,91.695,93.025,92.572,91.536,90.086,89.063,88.829,89.493,90.669,92.124,93.255,93.918,93.879,93.575,93.136,92.516,92.312,92.276,92.44,92.784,92.549,92.606,92.219,,
